,ytid,marvin_classes,labels,tot_speech_ct,child_speech_ct,female_speech_ct,male_speech_ct,other_speech_ct,silence_ct
1488,3U99MpJ22ck,"['not_speech', 'not_speech']","['Rodents, rats, mice', 'Patter']",0,0,0,0,0,0
1489,3UCK4XCrvoc,['speech'],['Babbling'],1,0,0,0,1,0
1490,3UEM541IenE,['not_speech'],['Fart'],0,0,0,0,0,0
1491,3UGFba20P5Q,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Boom', 'Hip hop music']",0,0,0,0,0,0
1492,3UPrsAryNBc,"['not_speech', 'not_speech']","['Toothbrush', 'Water']",0,0,0,0,0,0
1493,3UWDo636wes,"['not_speech', 'speech']","['Chink, clink', 'Speech']",1,0,0,0,1,0
1494,3V-q5MJSzAk,"['not_speech', 'not_speech', 'not_speech']","['Fowl', 'Cluck', 'Chicken, rooster']",0,0,0,0,0,0
1495,3V7-llXothY,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Toot', 'Vehicle', 'Traffic noise, roadway noise', 'Car']",0,0,0,0,0,0
1496,3VKBHfRhMa4,['not_speech'],['Sliding door'],0,0,0,0,0,0
1497,3Vpt-gR-8Lk,['not_speech'],['Purr'],0,0,0,0,0,0
1498,3W6P-QFwYjU,"['not_speech', 'not_speech', 'not_speech']","['Wind chime', 'Jingle, tinkle', 'Chime']",0,0,0,0,0,0
1499,3Wdxjm-h36w,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Techno', 'Zing']",0,0,0,0,0,0
1500,3X9dtfeV1mQ,"['not_speech', 'not_speech']","['Brass instrument', 'Saxophone']",0,0,0,0,0,0
1501,3XC4QOoRjB4,"['not_speech', 'not_speech']","['Cymbal', 'Hi-hat']",0,0,0,0,0,0
1502,3XJo4kA5mVI,"['speech', 'not_speech']","['Speech', 'Throat clearing']",1,0,0,0,1,0
1503,3XeMR8lX0dg,"['not_speech', 'not_speech', 'not_speech']","['Chant', 'Music', 'A capella']",0,0,0,0,0,0
1504,3YEd-09cIzc,"['not_speech', 'not_speech', 'not_speech']","['Hoot', 'Owl', 'Sound effect']",0,0,0,0,0,0
1505,3YR887u9elA,"['not_speech', 'not_speech', 'speech']","['Music', 'Mouse', 'Speech']",1,0,0,0,1,0
1506,3YuO2UOYKRk,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Burst, pop', 'Dubstep']",0,0,0,0,0,0
1507,3YzCyEJ_hvg,['not_speech'],"['Slap, smack']",0,0,0,0,0,0
1508,3Z74i_FWs3o,"['not_speech', 'not_speech']","['Music', 'Sidetone']",0,0,0,0,0,0
1509,3ZGi57Zl1Qk,"['speech', 'speech', 'child_speech', 'not_speech']","['Babbling', 'Speech', 'Child speech, kid speaking', 'Inside, small room']",3,1,0,0,2,0
1510,3ZNrH765Djw,"['speech', 'speech', 'not_speech', 'not_speech', 'speech', 'not_speech']","['Singing', 'Crowd', 'Music', 'Rock music', 'Shout', 'Rock and roll']",3,0,0,0,3,0
1511,3ZZDuYU2HM4,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Subway, metro, underground', 'Railroad car, train wagon', 'Train horn', 'Rail transport', 'Train', 'Clickety-clack']",0,0,0,0,0,0
1512,3Zn1gqESI_Q,"['not_speech', 'not_speech']","['Mains hum', 'Hum']",0,0,0,0,0,0
1513,3ZqS1eG_BRI,"['not_speech', 'not_speech', 'speech', 'not_speech']","['Music', 'Rapping', 'Speech', 'Hip hop music']",1,0,0,0,1,0
1514,3_54-fv4bQE,"['not_speech', 'speech', 'not_speech']","['Vehicle', 'Speech', 'Air brake']",1,0,0,0,1,0
1515,3_A0AP3Xh9s,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Cymbal', 'Drum', 'Drum kit', 'Hi-hat', 'Rimshot', 'Snare drum', 'Bass drum', 'Percussion']",0,0,0,0,0,0
1516,3_M9ZMo5TiU,"['not_speech', 'not_speech']","['Music', 'Theremin']",0,0,0,0,0,0
1517,3_OLj6XChvM,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Engine', 'Music', 'Vehicle', 'Car', 'Medium engine (mid frequency)', 'Engine starting']",0,0,0,0,0,0
1518,3_PWk-CZaAU,"['not_speech', 'not_speech']","['Mains hum', 'Hum']",0,0,0,0,0,0
1519,3aM1Kt1sO5s,"['not_speech', 'speech']","['Squeak', 'Speech']",1,0,0,0,1,0
1520,3ad_9-lnDiQ,"['not_speech', 'not_speech']","['Music', 'Eruption']",0,0,0,0,0,0
1521,3b3s0TvjGwA,"['not_speech', 'not_speech']","['Music', 'Sonar']",0,0,0,0,0,0
1522,3bGqkpfyk6k,"['not_speech', 'not_speech', 'not_speech']","['Sawing', 'Rub', 'Wood']",0,0,0,0,0,0
1523,3bg0iy-ypcw,"['not_speech', 'not_speech']","['Jazz', 'Music']",0,0,0,0,0,0
1524,3c-vZ4GpIKs,"['not_speech', 'speech']","['Squish', 'Speech']",1,0,0,0,1,0
1525,3cRk33vPkAU,['not_speech'],['Stomach rumble'],0,0,0,0,0,0
1526,3cwciEOpQ-c,"['not_speech', 'not_speech', 'not_speech', 'speech']","['Goat', 'Music', 'Music for children', 'Speech']",1,0,0,0,1,0
1527,3d6ismCJdos,"['not_speech', 'not_speech']","['Gunshot, gunfire', 'Cap gun']",0,0,0,0,0,0
1528,3d9geu1pBAc,['not_speech'],['White noise'],0,0,0,0,0,0
1529,3dUo62RsD00,"['not_speech', 'not_speech']","['Music', 'Field recording']",0,0,0,0,0,0
1530,3dgg5f9CyP4,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Tap', 'Choir']",0,0,0,0,0,0
1531,3e927DjM6Iw,"['not_speech', 'not_speech', 'speech']","['Music', 'Boom', 'Speech']",1,0,0,0,1,0
1532,3eBoAlHnttY,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Choir', 'Female singing']",0,0,0,0,0,0
1533,3fnVQT2TnJs,"['not_speech', 'not_speech']","['Sanding', 'Rub']",0,0,0,0,0,0
1534,3fqWosszpnE,"['not_speech', 'not_speech']","['Music', 'Tap']",0,0,0,0,0,0
1535,3gCD4JFbxuo,"['speech', 'not_speech']","['Laughter', 'Baby laughter']",1,0,0,0,1,0
1536,3gR0QBgrzYQ,['not_speech'],['Vacuum cleaner'],0,0,0,0,0,0
1537,3g_GUoCbzTc,"['not_speech', 'speech']","['Gasp', 'Speech']",1,0,0,0,1,0
1538,3gjFMkV2ucY,['not_speech'],['Accordion'],0,0,0,0,0,0
1539,3gwZdkjpPds,"['not_speech', 'not_speech']","['Music', 'Opera']",0,0,0,0,0,0
1540,3h-9ltE4t9c,['not_speech'],['Arrow'],0,0,0,0,0,0
1541,3h8PzeGp2RQ,['not_speech'],['Chopping (food)'],0,0,0,0,0,0
1542,3hIqesIVX-c,['not_speech'],['Church bell'],0,0,0,0,0,0
1543,3hLxPQpmfQo,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Motor vehicle (road)', 'Skidding', 'Vehicle', 'Tire squeal', 'Car']",0,0,0,0,0,0
1544,3h_Y5S3zdas,"['not_speech', 'not_speech']","['Wind instrument, woodwind instrument', 'Flute']",0,0,0,0,0,0
1545,3hb1pYdEuLE,"['not_speech', 'speech']","['Television', 'Speech']",1,0,0,0,1,0
1546,3i0GlkevMuQ,"['not_speech', 'not_speech', 'not_speech']","['Cattle, bovinae', 'Moo', 'Livestock, farm animals, working animals']",0,0,0,0,0,0
1547,3iQ_xRurgS8,"['not_speech', 'speech']","['Neigh, whinny', 'Speech']",1,0,0,0,1,0
1548,3iSvKVoA8aM,"['not_speech', 'not_speech']","['Sanding', 'Rub']",0,0,0,0,0,0
1549,3id3zRRZBVM,['not_speech'],['Cough'],0,0,0,0,0,0
1550,3juGfzF29Sc,"['not_speech', 'not_speech', 'speech', 'not_speech']","['Ringtone', 'Music', 'Speech', 'Vibraphone']",1,0,0,0,1,0
1551,3k8zGf8Btfo,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Wood block', 'Drum', 'Drum kit', 'Drum roll', 'Rimshot', 'Snare drum', 'Bass drum', 'Percussion']",0,0,0,0,0,0
1552,3kXukXBvDQQ,"['not_speech', 'speech']","['Music', 'Sigh']",1,0,0,0,1,0
1553,3kaCL9Zu7NY,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Zither', 'Violin, fiddle', 'Pizzicato', 'Bowed string instrument']",0,0,0,0,0,0
1554,3klIBnvMYhg,"['not_speech', 'speech']","['Gurgling', 'Speech']",1,0,0,0,1,0
1555,3kx-UhywUf0,['not_speech'],['Vacuum cleaner'],0,0,0,0,0,0
1556,3lFZ-QSUeHo,['not_speech'],"['Whoosh, swoosh, swish']",0,0,0,0,0,0
1557,3lV776A-TDk,['not_speech'],['Car alarm'],0,0,0,0,0,0
1558,3lVzKtjOcbg,['not_speech'],['Heavy engine (low frequency)'],0,0,0,0,0,0
1559,3lq-wydjlFk,['not_speech'],['Change ringing (campanology)'],0,0,0,0,0,0
1560,3lsHs4MnL5w,['not_speech'],['Telephone'],0,0,0,0,0,0
1561,3lsNtH_m7kw,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Snoring', 'Domestic animals, pets', 'Dog', 'Animal']",0,0,0,0,0,0
1562,3lxTtZfYS18,"['not_speech', 'not_speech']","['Reverberation', 'Cupboard open or close']",0,0,0,0,0,0
1563,3m2vl8_-ESA,['not_speech'],['Mechanical fan'],0,0,0,0,0,0
1564,3m4QSVVBMss,"['not_speech', 'not_speech', 'not_speech']","['Music of Asia', 'Music', 'Rhythm and blues']",0,0,0,0,0,0
1565,3m4ztrpmX-s,['not_speech'],['Tuning fork'],0,0,0,0,0,0
1566,3mNOJpN_qOQ,"['not_speech', 'not_speech']","['Music', 'Tender music']",0,0,0,0,0,0
1567,3mStyfCbL68,"['not_speech', 'not_speech']","['Jazz', 'Music']",0,0,0,0,0,0
1568,3mkiTkMVemM,"['not_speech', 'not_speech', 'not_speech']","['Boat, Water vehicle', 'Motorboat, speedboat', 'Ship']",0,0,0,0,0,0
1569,3mtdpXbogzk,"['not_speech', 'not_speech']","['Boat, Water vehicle', 'Motorboat, speedboat']",0,0,0,0,0,0
1570,3mx_t956_6s,"['not_speech', 'not_speech']","['Music', 'Sniff']",0,0,0,0,0,0
1571,3nGCfxJsVZ0,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Music for children', 'Happy music']",0,0,0,0,0,0
1572,3nbB3F-OdSM,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Music', 'Punk rock', 'Progressive rock', 'Funny music']",0,0,0,0,0,0
1573,3njsZP9MZ_M,['not_speech'],['Dial tone'],0,0,0,0,0,0
1574,3nm2E1icIs4,['not_speech'],"['Trickle, dribble']",0,0,0,0,0,0
1575,3nqcNxcTdFI,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Vibration', 'Engine', 'Clatter', 'Vehicle']",0,0,0,0,0,0
1576,3o-q-VMhyA8,['not_speech'],['Alarm'],0,0,0,0,0,0
1577,3oYSlw6l0XA,"['not_speech', 'speech']","['Computer keyboard', 'Speech']",1,0,0,0,1,0
1578,3oabnbtJRNQ,"['not_speech', 'not_speech']","['Shuffling cards', 'Inside, small room']",0,0,0,0,0,0
1579,3obJKn19jTE,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Heavy metal', 'Music', 'Punk rock', 'Independent music', 'Psychedelic rock', 'Rock music', 'Progressive rock']",0,0,0,0,0,0
1580,3od9aUtrcz4,"['not_speech', 'not_speech']","['Brass instrument', 'Saxophone']",0,0,0,0,0,0
1581,3oqo61gK5Co,['not_speech'],['Cash register'],0,0,0,0,0,0
1582,3otUlQ4wvLY,"['not_speech', 'not_speech']","['Music', 'Male singing']",0,0,0,0,0,0
1583,3oxbegouR_A,['not_speech'],['Sanding'],0,0,0,0,0,0
1584,3p3A4QDXw-g,"['not_speech', 'speech', 'not_speech', 'not_speech']","['Music', 'Speech', 'Male singing', 'Female singing']",1,0,0,0,1,0
1585,3pV7d32BfBQ,"['speech', 'not_speech', 'not_speech', 'child_speech', 'child_speech']","['Speech', 'Roaring cats (lions, tigers)', 'Animal', 'Child speech, kid speaking', 'Children playing']",3,2,0,0,1,0
1586,3pdT176TlfE,"['speech', 'not_speech']","['Speech', 'White noise']",1,0,0,0,1,0
1587,3posAjJWEi4,"['not_speech', 'not_speech', 'not_speech', 'speech']","['Music', 'Slosh', 'Splash, splatter', 'Speech']",1,0,0,0,1,0
1588,3ptxRyVuU0w,"['not_speech', 'not_speech']","['Gunshot, gunfire', 'Machine gun']",0,0,0,0,0,0
1589,3qEb6Y-D7Mw,"['speech', 'not_speech', 'not_speech', 'child_speech']","['Speech', 'Hands', 'Clapping', 'Child speech, kid speaking']",2,1,0,0,1,0
1590,3qPefjNIBok,"['not_speech', 'not_speech']","['Bleat', 'Animal']",0,0,0,0,0,0
1591,3qSq5HTlSDQ,['not_speech'],['Maraca'],0,0,0,0,0,0
1592,3qe9RK3sMBs,"['not_speech', 'not_speech', 'speech']","['Basketball bounce', 'Slam', 'Speech']",1,0,0,0,1,0
1593,3qesirWAGt4,"['not_speech', 'not_speech', 'not_speech', 'speech', 'not_speech', 'not_speech', 'not_speech']","['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Speech', 'Dog', 'Growling', 'Animal']",1,0,0,0,1,0
1594,3r5wKJm2uBs,['not_speech'],['Arrow'],0,0,0,0,0,0
1595,3rOi5Gd0LLY,"['not_speech', 'speech']","['Splash, splatter', 'Speech']",1,0,0,0,1,0
1596,3rn-tCQafl8,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Domestic animals, pets', 'Yip', 'Bow-wow', 'Dog', 'Animal', 'Whimper (dog)']",0,0,0,0,0,0
1597,3rrTwja7w_o,['not_speech'],['Jingle bell'],0,0,0,0,0,0
1598,3sRO6iwfUxo,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Music', 'Independent music', 'Rapping', 'Ska']",0,0,0,0,0,0
1599,3sYet9VDmBo,"['not_speech', 'speech']","['Spray', 'Speech']",1,0,0,0,1,0
1600,3saUiDqAqEc,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Vibration', 'Engine', 'Idling', 'Whoosh, swoosh, swish', 'Vehicle']",0,0,0,0,0,0
1601,3sflCnetnS0,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Engine knocking', 'Engine', 'Motorcycle', 'Vehicle']",0,0,0,0,0,0
1602,3t6pqBKV0kY,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Boat, Water vehicle', 'Motorboat, speedboat', 'Wind', 'Wind noise (microphone)']",0,0,0,0,0,0
1603,3tDv_9kfyDM,"['not_speech', 'not_speech']","['Sine wave', 'Tuning fork']",0,0,0,0,0,0
1604,3tK7PpCo0PQ,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Male singing', 'Outside, urban or manmade']",0,0,0,0,0,0
1605,3tSPMzvuQpk,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Male singing', 'Synthetic singing']",0,0,0,0,0,0
1606,3tUlhM80ObM,['not_speech'],['Knock'],0,0,0,0,0,0
1607,3tbFP_JKzXw,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Carnatic music', 'Mantra', 'Folk music', 'Music', 'Middle Eastern music', 'Sitar']",0,0,0,0,0,0
1608,3tgvXXiYvBI,"['not_speech', 'not_speech']","['Scrape', 'Inside, small room']",0,0,0,0,0,0
1609,3tlaELkmRqs,"['not_speech', 'not_speech']","['Chant', 'Music']",0,0,0,0,0,0
1610,3trnPEnFWnA,['not_speech'],['Rattle'],0,0,0,0,0,0
1611,3tyb0cXoX2g,"['not_speech', 'not_speech']","['Music', 'Zing']",0,0,0,0,0,0
1612,3unSMko8m4Q,['not_speech'],['Single-lens reflex camera'],0,0,0,0,0,0
1613,3unaemuTuGY,"['not_speech', 'not_speech']","['Boat, Water vehicle', 'Ship']",0,0,0,0,0,0
1614,3uuyQ4O0L68,"['not_speech', 'not_speech']","['Brass instrument', 'French horn']",0,0,0,0,0,0
1615,3uz_ZrGsIaA,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Reverberation', 'Effects unit', 'Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']",0,0,0,0,0,0
1616,3v67pxeizXo,"['not_speech', 'not_speech']","['Wind chime', 'Chime']",0,0,0,0,0,0
1617,3v93yDHV-KY,['not_speech'],['Scissors'],0,0,0,0,0,0
1618,3vGt56yH8Kk,"['not_speech', 'not_speech']","['Drum', 'Drum machine']",0,0,0,0,0,0
1619,3vLc6D64xcs,"['speech', 'not_speech']","['Speech', 'Sewing machine']",1,0,0,0,1,0
1620,3vUrU1ZCqOo,"['not_speech', 'not_speech', 'speech']","['Music', 'Television', 'Speech']",1,0,0,0,1,0
1621,3vpG1PgFF34,"['not_speech', 'not_speech']","['Harpsichord', 'Keyboard (musical)']",0,0,0,0,0,0
1622,3vpNLYc0YN4,"['not_speech', 'not_speech', 'not_speech']","['Organ', 'Brass instrument', 'French horn']",0,0,0,0,0,0
1623,3w4nFQrUQ8k,"['not_speech', 'not_speech']","['Timpani', 'Music']",0,0,0,0,0,0
1624,3wL1fEcpD44,"['not_speech', 'speech', 'not_speech', 'not_speech']","['Dial tone', 'Singing', 'Music', 'Inside, small room']",1,0,0,0,1,0
1625,3xDZU7GME7E,"['not_speech', 'speech']","['Firecracker', 'Speech']",1,0,0,0,1,0
1626,3xaj9jx7648,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Ratchet, pawl', 'Pulleys', 'Gears', 'Mechanisms']",0,0,0,0,0,0
1627,3xh2kScw64U,"['not_speech', 'not_speech', 'not_speech']","['Reversing beeps', 'Vehicle', 'Car']",0,0,0,0,0,0
1628,3yCaMM8can0,"['not_speech', 'not_speech']","['Harmonica', 'Wind instrument, woodwind instrument']",0,0,0,0,0,0
1629,3yt8xEb1VXA,"['not_speech', 'not_speech', 'not_speech']","['Rain', 'Raindrop', 'Rain on surface']",0,0,0,0,0,0
1630,3z3WIjdV_js,"['speech', 'not_speech']","['Singing', 'Hands']",1,0,0,0,1,0
1631,3z81DgWf-NY,"['not_speech', 'not_speech', 'speech']","['Music', 'Ping', 'Speech']",1,0,0,0,1,0
1632,3zIQTDfS4Hk,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Musical instrument', 'Steelpan']",0,0,0,0,0,0
1633,3zRatdumh0M,"['not_speech', 'not_speech']","['Brass instrument', 'Trumpet']",0,0,0,0,0,0
1634,3za2WvNjiBk,"['not_speech', 'not_speech']","['Cacophony', 'White noise']",0,0,0,0,0,0
1635,3zeLbAUePAw,"['not_speech', 'not_speech', 'not_speech']","['Toothbrush', 'Trickle, dribble', 'Water']",0,0,0,0,0,0
1636,3ziIRrklTNg,"['not_speech', 'not_speech', 'not_speech', 'speech']","['Explosion', 'Eruption', 'Burst, pop', 'Speech']",1,0,0,0,1,0
1637,3zntWbS9XeI,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Reverberation', 'Effects unit', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument', 'Distortion']",0,0,0,0,0,0
1638,4--05CAaDsg,"['not_speech', 'not_speech']","['Music', 'Splash, splatter']",0,0,0,0,0,0
1639,4-8NRSfk_a8,"['speech', 'speech']","['Conversation', 'Speech']",2,0,0,0,2,0
1640,4-DcTjFR4qw,['not_speech'],['Car passing by'],0,0,0,0,0,0
1641,4-s24QkwcOw,"['not_speech', 'not_speech']","['Liquid', 'Boiling']",0,0,0,0,0,0
1642,402OOck5CAk,"['not_speech', 'not_speech']","['Hammer', 'Tools']",0,0,0,0,0,0
1643,40AD_oH9eCU,"['not_speech', 'speech', 'child_speech', 'not_speech']","['Slosh', 'Speech', 'Child speech, kid speaking', 'Outside, rural or natural']",2,1,0,0,1,0
1644,40D4L5Ndi6k,"['not_speech', 'not_speech']","['Jingle (music)', 'Music']",0,0,0,0,0,0
1645,40fIOkLK3j4,['not_speech'],['Cough'],0,0,0,0,0,0
1646,40k3AAbA7tM,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'speech']","['Timpani', 'Drum', 'Music', 'Musical instrument', 'Speech']",1,0,0,0,1,0
1647,40sAH2ZB0Pg,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Banjo', 'Country', 'Music', 'Bluegrass']",0,0,0,0,0,0
1648,40vmsGsFBsw,"['not_speech', 'not_speech']","['Music', 'Bouncing']",0,0,0,0,0,0
1649,40x53vod_Tc,['not_speech'],['Gong'],0,0,0,0,0,0
1650,40xkia7fwEM,"['not_speech', 'not_speech']","['Music', 'Wedding music']",0,0,0,0,0,0
1651,41frvipFZr8,['not_speech'],['Thunk'],0,0,0,0,0,0
1652,41yOX7cQ8rI,"['not_speech', 'not_speech']","['Whoosh, swoosh, swish', 'Sound effect']",0,0,0,0,0,0
1653,42CPymJ_MXI,"['speech', 'speech', 'speech']","['Crowd', 'Chatter', 'Speech']",3,0,0,0,3,0
1654,42Hf7o-7ONA,['not_speech'],['Field recording'],0,0,0,0,0,0
1655,42IahK-zxj0,['not_speech'],['Heart murmur'],0,0,0,0,0,0
1656,42P93B_GzGA,"['not_speech', 'not_speech', 'not_speech']","['Vehicle', 'Air brake', 'Car']",0,0,0,0,0,0
1657,42QgE4mM55I,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Male singing', 'Child singing']",0,0,0,0,0,0
1658,43-Ju5yJxjA,"['not_speech', 'not_speech']","['Filing (rasp)', 'Rub']",0,0,0,0,0,0
1659,43R5uK6JJoA,"['not_speech', 'speech', 'not_speech']","['Rustling leaves', 'Speech', 'Outside, rural or natural']",1,0,0,0,1,0
1660,446etGsnI_E,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'speech', 'not_speech']","['Cat', 'Domestic animals, pets', 'Meow', 'Caterwaul', 'Speech', 'Animal']",1,0,0,0,1,0
1661,44FH_mXBLTA,"['not_speech', 'speech']","['Field recording', 'Speech']",1,0,0,0,1,0
1662,44Nt8WOHyyU,['not_speech'],['Accordion'],0,0,0,0,0,0
1663,44pSl3RuM-c,"['speech', 'not_speech', 'not_speech']","['Singing', 'Music', 'Bellow']",1,0,0,0,1,0
1664,44sbWBFswUY,"['not_speech', 'not_speech', 'not_speech']","['Jingle (music)', 'Music', 'Dance music']",0,0,0,0,0,0
1665,45JHcLU57B8,"['not_speech', 'not_speech', 'not_speech']","['Motorcycle', 'Rumble', 'Vehicle']",0,0,0,0,0,0
1666,45SDgM3d1SU,"['not_speech', 'not_speech', 'speech', 'not_speech']","['Music', 'Field recording', 'Speech', 'Outside, urban or manmade']",1,0,0,0,1,0
1667,45_hB4QUjNk,"['not_speech', 'speech']","['Zipper (clothing)', 'Speech']",1,0,0,0,1,0
1668,45h1cMSHzYU,"['not_speech', 'male_speech', 'not_speech', 'speech', 'speech']","['Music', 'Male speech, man speaking', 'Rock music', 'Shout', 'Speech']",3,0,0,1,2,0
1669,45iNSkfzOwM,"['not_speech', 'not_speech']","['Glass', 'Music']",0,0,0,0,0,0
1670,45oHAaBAkm0,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Ratchet, pawl', 'Pulleys', 'Gears', 'Mechanisms']",0,0,0,0,0,0
1671,45vBbOhzS6g,"['speech', 'speech']","['Screaming', 'Speech']",2,0,0,0,2,0
1672,466XkuormNQ,"['not_speech', 'not_speech']","['Harpsichord', 'Keyboard (musical)']",0,0,0,0,0,0
1673,46t-4NFQ9_w,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'speech', 'not_speech']","['Cat', 'Music', 'Domestic animals, pets', 'Meow', 'Caterwaul', 'Speech', 'Animal']",1,0,0,0,1,0
1674,46zbt7TQHRs,"['not_speech', 'not_speech', 'not_speech']","['Fowl', 'Crowing, cock-a-doodle-doo', 'Chicken, rooster']",0,0,0,0,0,0
1675,476vNb6thyM,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Guitar', 'Jazz', 'Acoustic guitar', 'Music', 'Musical instrument', 'Strum', 'Plucked string instrument']",0,0,0,0,0,0
1676,47M1MLCC2Uk,['not_speech'],['Jackhammer'],0,0,0,0,0,0
1677,480TNF8Psk0,['not_speech'],"['Telephone dialing, DTMF']",0,0,0,0,0,0
1678,487jIOnY-yE,"['not_speech', 'not_speech', 'not_speech']","['Quack', 'Duck', 'Animal']",0,0,0,0,0,0
1679,48Jgt4igVEI,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Boat, Water vehicle', 'Wind', 'Sailboat, sailing ship', 'Wind noise (microphone)']",0,0,0,0,0,0
1680,48zE-hRAYEA,"['not_speech', 'not_speech', 'not_speech']","['Gunshot, gunfire', 'Machine gun', 'Artillery fire']",0,0,0,0,0,0
1681,492jB4DXETM,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Bird', 'Bird vocalization, bird call, bird song', 'Insect', 'Chirp, tweet', 'Cricket']",0,0,0,0,0,0
1682,498ynMnZ6Lo,"['not_speech', 'not_speech', 'not_speech', 'speech']","['Door', 'Slam', 'Vehicle', 'Speech']",1,0,0,0,1,0
1683,49WpWcOnPs4,['not_speech'],['Church bell'],0,0,0,0,0,0
1684,49efBAywR9Y,"['not_speech', 'speech', 'not_speech']","['Telephone', 'Speech', 'Inside, small room']",1,0,0,0,1,0
1685,49nqh7uI9fw,"['not_speech', 'not_speech', 'speech', 'not_speech']","['Music', 'Techno', 'Hubbub, speech noise, speech babble', 'Cacophony']",1,0,0,0,1,0
1686,4A3_lLVLpUg,"['not_speech', 'not_speech']","['Fusillade', 'Helicopter']",0,0,0,0,0,0
1687,4A5RpztQf-A,['not_speech'],['Synthetic singing'],0,0,0,0,0,0
1688,4A5lud7-cJo,"['not_speech', 'not_speech', 'not_speech']","['Fire engine, fire truck (siren)', 'Emergency vehicle', 'Siren']",0,0,0,0,0,0
1689,4AEQkIAfYio,"['not_speech', 'speech']","['Chink, clink', 'Speech']",1,0,0,0,1,0
1690,4AWUlyZP_CM,"['speech', 'not_speech']","['Laughter', 'Baby laughter']",1,0,0,0,1,0
1691,4AYMycTRYPQ,"['not_speech', 'not_speech']","['Chewing, mastication', 'Inside, small room']",0,0,0,0,0,0
1692,4AejyFDHP_k,"['not_speech', 'not_speech', 'not_speech']","['Traditional music', 'Music', 'Happy music']",0,0,0,0,0,0
1693,4AfykLGm0j8,"['not_speech', 'not_speech']","['Music', 'Radio']",0,0,0,0,0,0
1694,4AhHKTDeoq4,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Music for children', 'Lullaby']",0,0,0,0,0,0
1695,4Aj7Skyn1fs,['not_speech'],['Blender'],0,0,0,0,0,0
1696,4AtBxhm2yYs,"['not_speech', 'speech']","['Radio', 'Speech']",1,0,0,0,1,0
1697,4AvuMzSkees,"['not_speech', 'speech']","['Buzzer', 'Speech']",1,0,0,0,1,0
1698,4AyEtCf3ND0,"['not_speech', 'not_speech', 'not_speech', 'speech', 'not_speech']","['Bicycle', 'Music', 'Vehicle', 'Speech', 'Outside, urban or manmade']",1,0,0,0,1,0
1699,4B0XlqLPFQI,['not_speech'],['Gong'],0,0,0,0,0,0
1700,4BIIFU_b6BY,"['not_speech', 'not_speech', 'not_speech']","['Blues', 'Music', 'Rock and roll']",0,0,0,0,0,0
